conversion_id,user_id,click_id,impression_id,conversion_time,conversion_type,revenue,product_cost,attribution_type
3060,15956,,40391,2024-02-13 01:00:00,purchase,5.51250827963812,2.183666064723174,view
3061,15956,,87124,2024-03-08 04:00:00,purchase,8.7425415209253,2.6107832691094957,view
3062,15958,,50138,2024-03-30 16:00:00,purchase,15.607324136372252,6.230169762923464,view
3063,15961,,5718,2024-03-16 09:00:00,purchase,66.83757653152105,28.413146446699074,view
3064,15963,,53305,2024-01-26 03:00:00,purchase,31.995474960408842,13.431367636216432,view
3065,15965,,74704,2024-01-10 14:00:00,purchase,11.936668003964888,5.7895261029737854,view
3066,15976,,92696,2024-02-25 04:00:00,purchase,9.655975987266274,3.2199510158377986,view
3067,15983,,42256,2024-03-21 14:00:00,purchase,4.054809818945277,1.862940639407839,view
3068,15985,,42219,2024-02-24 19:00:00,purchase,17.52074481469854,9.543649009492135,view
3069,16008,,73055,2024-02-28 15:00:00,purchase,15.216017324082687,8.553736484501016,view
3070,16011,,45648,2024-02-14 03:00:00,purchase,16.314246128842136,10.173227209688834,view
3071,16021,,93832,2024-01-18 08:00:00,purchase,5.167411259822536,2.586203800918392,view
3072,16024,,35399,2024-01-11 03:00:00,purchase,16.517723865870167,6.927014359169586,view
3073,16030,,21360,2024-03-19 07:00:00,purchase,4.044111015014957,2.128184366531708,view
3074,16037,,29127,2024-03-14 06:00:00,purchase,5.562862951854989,2.5657870885244702,view
3075,16045,,13491,2024-03-14 14:00:00,purchase,18.100758088179127,9.772296545077486,view
3076,16066,,10767,2024-01-09 02:00:00,purchase,4.280768434592708,1.2798202835064034,view
3077,16066,,81025,2024-02-02 08:00:00,purchase,27.543234889401422,10.868325733094473,view
3078,16067,,69759,2024-03-25 19:00:00,purchase,4.990978642585768,2.6815156819563097,view
3079,16068,,24343,2024-03-03 03:00:00,purchase,44.524613369953904,26.976824975773198,view
3080,16075,,51637,2024-02-23 04:00:00,purchase,17.21720550538773,7.6935263897062205,view
3081,16076,,45739,2024-04-01 01:00:00,purchase,12.50096126940097,5.9103617988826525,view
3082,16081,,94988,2024-03-27 18:00:00,purchase,29.45299112102736,16.96087248747934,view
3083,16083,,19890,2024-01-19 05:00:00,purchase,4.038068541201711,1.692647869344247,view
3084,16094,,65432,2024-01-09 04:00:00,purchase,82.07392149548672,26.85151884356398,view
3085,16094,,19911,2024-02-28 18:00:00,purchase,5.627100311051627,2.4344037417364097,view
3086,16102,,69599,2024-02-10 05:00:00,purchase,9.85547295426792,3.662330741091113,view
3087,16122,,99782,2024-03-07 10:00:00,purchase,22.399500294539422,10.53999779672505,view
3088,16129,,21221,2024-03-29 20:00:00,purchase,35.14225831967741,17.93344984259381,view
3089,16138,,14527,2024-01-13 18:00:00,purchase,39.31094914238586,22.274442239455023,view
3090,16158,,35375,2024-02-14 17:00:00,purchase,12.123053045081951,5.27525175973,view
3091,16162,,42229,2024-01-14 09:00:00,purchase,24.56214856246623,10.22277446782275,view
3092,16176,,34987,2024-03-05 10:00:00,purchase,9.256260511841147,5.100312791050879,view
3093,16177,,61714,2024-01-11 22:00:00,purchase,19.06746423424925,9.8911363749493,view
3094,16183,,73801,2024-02-08 11:00:00,purchase,6.975820095868295,1.7468645829816887,view
3095,16186,,88780,2024-03-05 10:00:00,purchase,1.5462695468272223,0.7794780079488653,view
3096,16187,,49295,2024-02-19 02:00:00,purchase,56.67670371735292,22.0400936702576,view
3097,16189,,93010,2024-01-04 21:00:00,purchase,5.934836965297505,3.1783047820040875,view
3098,16189,,35924,2024-01-09 17:00:00,purchase,5.341756266319435,2.633471781938107,view
3099,16203,,16320,2024-01-28 16:00:00,purchase,7.46274203894726,3.8741450389304717,view
3100,16214,,43345,2024-02-29 13:00:00,purchase,33.28453253856351,14.305140875750071,view
3101,16216,,62059,2024-03-27 16:00:00,purchase,34.62858650509516,17.848976101370965,view
3102,16217,,97076,2024-01-11 23:00:00,purchase,8.318604294347274,3.8234876048960373,view
3103,16221,,20900,2024-01-04 01:00:00,purchase,2.9992306815995624,1.4298154681868682,view
3104,16221,,62396,2024-03-02 08:00:00,purchase,20.913695617360283,8.188169267518171,view
3105,16231,,81217,2024-02-28 09:00:00,purchase,9.586137096877078,4.58203040359931,view
3106,16234,,37398,2024-03-24 15:00:00,purchase,10.734214442624287,5.1678742644149125,view
3107,16235,,93653,2024-01-24 15:00:00,purchase,3.8499651911424064,1.632819683121759,view
3108,16244,,87733,2024-02-26 21:00:00,purchase,20.095221698688455,8.13910909192116,view
3109,16247,,16385,2024-03-04 17:00:00,purchase,39.619231466222494,17.24157336973812,view
3110,16251,,57571,2024-01-09 23:00:00,purchase,4.383880712859767,1.9959557224663769,view
3111,16279,,24931,2024-01-31 06:00:00,purchase,40.03213929828002,21.577617508206988,view
3112,16281,,84729,2024-01-24 12:00:00,purchase,32.24973968005239,15.567953045568487,view
3113,16291,,78434,2024-02-18 21:00:00,purchase,46.535173544882376,16.86586036680049,view
3114,16322,,91609,2024-01-04 19:00:00,purchase,52.15927604575876,22.797717567537585,view
3115,16331,,8630,2024-02-03 07:00:00,purchase,3.057181443976798,1.489068332726124,view
3116,16334,,32257,2024-01-02 15:00:00,purchase,4.026132937881483,1.0899721069344521,view
3117,16358,,97386,2024-02-12 05:00:00,purchase,6.749792148719418,3.247968170619341,view
3118,16373,,41006,2024-02-23 11:00:00,purchase,23.328560760196748,12.063715592305025,view
3119,16377,,98785,2024-02-22 06:00:00,purchase,40.53702029527893,17.02862065389318,view
3120,16379,,94334,2024-03-20 08:00:00,purchase,19.392622908311782,8.507609901627367,view
3121,16388,,98033,2024-01-22 13:00:00,purchase,22.982733739642544,12.746843849231327,view
3122,16388,,82872,2024-02-23 22:00:00,purchase,13.58247525338977,7.638054408383759,view
3123,16395,,26054,2024-01-21 06:00:00,purchase,61.79140291738984,31.48817305551532,view
3124,16403,,28164,2024-02-29 16:00:00,purchase,68.3400984545951,34.05284398042958,view
3125,16407,,8089,2024-02-10 02:00:00,purchase,13.006869877682488,5.9632927606537,view
3126,16417,,69238,2024-03-09 12:00:00,purchase,12.257011332540102,5.009782367800353,view
3127,16418,,12141,2024-01-21 02:00:00,purchase,18.575254115342087,10.94012735947618,view
3128,16439,,20363,2024-03-24 02:00:00,purchase,18.80346124198549,9.04550330670559,view
3129,16442,,55219,2024-01-30 01:00:00,purchase,17.641017699397256,10.077648247015551,view
3130,16444,,64207,2024-03-09 13:00:00,purchase,10.921646691974408,2.3809638428667754,view
3131,16445,,14841,2024-02-17 13:00:00,purchase,11.587605540616845,5.408805631828547,view
3132,16449,,98805,2024-02-12 17:00:00,purchase,8.620147247584924,2.2749982330784055,view
3133,16450,,83193,2024-01-30 11:00:00,purchase,5.513102992598889,2.604340103366057,view
3134,16454,,41434,2024-03-19 02:00:00,purchase,3.217184658647836,1.0274362526044143,view
3135,16465,,63713,2024-03-19 11:00:00,purchase,33.23221588242131,12.601180248694677,view
3136,16468,,65390,2024-01-20 08:00:00,purchase,11.298056422679888,5.672338490486915,view
3137,16469,,76323,2024-03-09 03:00:00,purchase,23.87488138153297,11.879272882664921,view
3138,16475,,77322,2024-03-08 06:00:00,purchase,20.48100853718385,7.059769856794094,view
3139,16489,,58002,2024-01-26 16:00:00,purchase,2.2380475660107666,1.0000454088071997,view
3140,16491,,85493,2024-01-11 13:00:00,purchase,2.967091684128609,1.449138014809065,view
3141,16491,,14169,2024-01-18 11:00:00,purchase,12.6001328567735,4.6909968554175245,view
3142,16492,,47415,2024-01-18 15:00:00,purchase,27.987159649544328,14.023883485132236,view
3143,16495,,23445,2024-03-09 07:00:00,purchase,13.838387829989765,6.501085316440454,view
3144,16501,,1521,2024-01-08 01:00:00,purchase,28.767060846833115,13.768735383238154,view
3145,16512,,39743,2024-02-19 08:00:00,purchase,47.90139200597658,15.157785664027822,view
3146,16515,,67117,2024-01-18 12:00:00,purchase,20.781498658287592,10.340058412651588,view
3147,16515,,80104,2024-03-19 07:00:00,purchase,35.483153799622606,16.923510721611212,view
3148,16518,,21421,2024-02-08 23:00:00,purchase,18.3814872920525,4.401441587110627,view
3149,16518,,43015,2024-03-21 16:00:00,purchase,18.393352339089866,9.88356894700008,view
3150,16523,,42005,2024-02-08 00:00:00,purchase,13.7468362641297,6.973368148700831,view
3151,16543,,31179,2024-02-19 22:00:00,purchase,6.2515705975670715,2.8698726633987013,view
3152,16545,,98278,2024-03-03 06:00:00,purchase,8.808891064927238,4.3301941675653595,view
3153,16545,,40066,2024-03-18 17:00:00,purchase,40.04587010500987,10.781191629544285,view
3154,16556,,40576,2024-03-19 16:00:00,purchase,3.303442484839654,1.53300620051122,view
3155,16562,,16827,2024-03-19 16:00:00,purchase,3.414195367605318,1.4299346765012104,view
3156,16564,,51285,2024-02-11 19:00:00,purchase,11.790198741611382,6.317545887041746,view
3157,16569,,87692,2024-01-11 18:00:00,purchase,30.942034501847164,14.941340067563988,view
3158,16571,,70726,2024-03-11 18:00:00,purchase,6.128427111286712,2.7018398659960843,view
3159,16574,,90120,2024-02-09 18:00:00,purchase,2.25366298823835,1.0274844812673112,view
3160,16574,,92336,2024-03-12 15:00:00,purchase,23.04759967265587,10.926761469874254,view
3161,16581,,83437,2024-02-09 10:00:00,purchase,3.706071355225599,1.2126001401176418,view
3162,16584,,49147,2024-03-24 09:00:00,purchase,8.155165058932099,1.7962282509796115,view
3163,16590,,83873,2024-03-15 10:00:00,purchase,3.941043849610337,1.8570087182289599,view
3164,16593,,77088,2024-02-04 11:00:00,purchase,18.878014189935886,9.046442272547788,view
3165,16599,,12060,2024-03-12 12:00:00,purchase,29.945163378427775,12.197180709717639,view
3166,16609,,83412,2024-01-07 04:00:00,purchase,33.954419550425335,16.87788067068077,view
3167,16620,,81520,2024-01-29 03:00:00,purchase,26.888449015538015,13.691858826744342,view
3168,16623,,48162,2024-03-29 02:00:00,purchase,2.6534671354045853,1.5057340069567733,view
3169,16625,,57310,2024-02-13 09:00:00,purchase,68.07055258283607,27.537492323337165,view
3170,16628,,38588,2024-01-12 11:00:00,purchase,19.536155491709632,9.793901093919366,view
3171,16630,,60835,2024-02-05 12:00:00,purchase,78.209972090446,39.149722598150504,view
3172,16633,,35004,2024-03-17 00:00:00,purchase,51.67014166217354,23.4541224161788,view
3173,16634,,4003,2024-01-04 20:00:00,purchase,48.91405787170057,24.14402233080252,view
3174,16637,,78006,2024-01-17 18:00:00,purchase,24.76426587127945,13.163702470098496,view
3175,16637,,65540,2024-01-19 12:00:00,purchase,27.295129941307163,12.42277157441837,view
3176,16641,,99548,2024-01-29 22:00:00,purchase,8.18134536625525,3.773133410538118,view
3177,16642,,98009,2024-01-10 11:00:00,purchase,1.8705943731456212,0.7279960721194616,view
3178,16642,,65770,2024-03-18 15:00:00,purchase,15.48002689051528,7.311580975063395,view
3179,16643,,29854,2024-03-27 19:00:00,purchase,65.56335338966744,19.42917769888252,view
3180,16656,,62509,2024-03-18 22:00:00,purchase,10.317582050998599,4.848076202943225,view
3181,16661,,40551,2024-02-02 17:00:00,purchase,8.567762078097644,3.659279212597073,view
3182,16665,,24060,2024-03-03 17:00:00,purchase,13.901717940513237,6.543732384525839,view
3183,16667,,31313,2024-03-16 16:00:00,purchase,40.176787889400295,15.04731676055484,view
3184,16670,,34235,2024-01-15 02:00:00,purchase,8.861615962691786,2.7645767346086436,view
3185,16677,,25817,2024-01-07 08:00:00,purchase,12.59474871113706,5.949981323015756,view
3186,16690,,15642,2024-01-02 04:00:00,purchase,2.9268323426761693,1.4758939025765263,view
3187,16692,,30845,2024-01-30 18:00:00,purchase,31.983627415018095,15.286439164159535,view
3188,16698,,56369,2024-03-31 21:00:00,purchase,8.765061170627137,2.332419105842082,view
3189,16708,,48669,2024-03-11 06:00:00,purchase,7.801859718781015,3.1243613803041415,view
3190,16741,,95016,2024-02-04 20:00:00,purchase,33.46278370403716,14.173111999331473,view
3191,16743,,48951,2024-01-02 23:00:00,purchase,13.55177015642479,7.249992601686594,view
3192,16746,,15960,2024-03-18 10:00:00,purchase,8.407443094000817,4.12234812026041,view
3193,16750,,2158,2024-03-16 20:00:00,purchase,4.1297085832911185,2.020394911619137,view
3194,16755,,35340,2024-03-13 08:00:00,purchase,31.505960307810984,16.126393342033566,view
3195,16757,,18008,2024-01-16 22:00:00,purchase,9.211686467970097,4.668329625903508,view
3196,16774,,49675,2024-02-03 06:00:00,purchase,8.994743178807036,4.117983946299646,view
3197,16779,,89887,2024-03-19 18:00:00,purchase,12.846485891027868,6.156376710276718,view
3198,16788,,23909,2024-01-25 11:00:00,purchase,6.569155443898458,2.7469362867065685,view
3199,16789,,68525,2024-02-20 08:00:00,purchase,42.79210797607884,23.452299960173736,view
3200,16792,,23588,2024-01-16 18:00:00,purchase,17.008156306389992,6.684224420371305,view
3201,16795,,66387,2024-01-16 16:00:00,purchase,29.063353166600777,13.667114170704284,view
3202,16807,,74468,2024-01-30 18:00:00,purchase,16.773595260460336,8.313490170465645,view
3203,16817,,50534,2024-02-06 00:00:00,purchase,11.6714049336436,5.260079092326904,view
3204,16818,,76278,2024-04-01 08:00:00,purchase,29.163241478924213,10.82568595754846,view
3205,16820,,98673,2024-01-31 07:00:00,purchase,11.318384714203184,4.75548734822055,view
3206,16845,,66334,2024-01-25 02:00:00,purchase,34.755812576099295,17.3254558463064,view
3207,16873,,52860,2024-02-15 18:00:00,purchase,39.73032336869213,19.914786412074708,view
3208,16875,,29501,2024-02-05 11:00:00,purchase,2.845313986154806,1.3757087059376842,view
3209,16883,,81390,2024-02-27 04:00:00,purchase,6.813409938989706,3.1295704059290252,view
3210,16889,,92918,2024-01-02 18:00:00,purchase,6.409353417013738,2.8825652188987982,view
3211,16891,,78987,2024-02-08 18:00:00,purchase,35.83410935356096,17.0055473557577,view
3212,16924,,91923,2024-01-06 06:00:00,purchase,31.152355623297986,8.158003124720597,view
3213,16924,,15122,2024-02-03 16:00:00,purchase,11.405368281448713,5.570007089599987,view
3214,16939,,19937,2024-03-11 04:00:00,purchase,21.899653692355603,11.106450413987865,view
3215,16940,,53754,2024-04-01 18:00:00,purchase,12.613234746624798,5.969479833268296,view
3216,16944,,17487,2024-01-28 04:00:00,purchase,34.60919369406609,14.89767798178837,view
3217,16949,,88162,2024-03-10 13:00:00,purchase,23.62933982570208,13.355556219659846,view
3218,16965,,63116,2024-02-29 04:00:00,purchase,28.56138277279872,13.075808590290663,view
3219,16966,,25647,2024-02-20 08:00:00,purchase,7.045178272783287,3.810551644452248,view
3220,16967,,95531,2024-01-14 08:00:00,purchase,3.4631385138863418,1.1827757147379887,view
3221,16973,,65157,2024-04-01 01:00:00,purchase,17.7683414778636,7.559601859994931,view
3222,16980,,11017,2024-03-18 04:00:00,purchase,42.19192873843168,19.405097011780885,view
3223,16989,,8021,2024-02-16 22:00:00,purchase,11.094906321650933,5.046727428042441,view
3224,16994,,85757,2024-03-10 23:00:00,purchase,4.019603294432473,1.4095494592263231,view
3225,17006,,90537,2024-03-14 06:00:00,purchase,13.196394471858058,3.7595548995137236,view
3226,17008,,32924,2024-03-17 23:00:00,purchase,7.282688962716265,3.2796993396102563,view
3227,17025,,66878,2024-01-13 06:00:00,purchase,11.038269191159442,5.534749391635051,view
3228,17025,,55404,2024-03-21 03:00:00,purchase,13.81045472185891,7.837713408668348,view
3229,17028,,5184,2024-03-06 05:00:00,purchase,16.25734527942041,9.235777802326371,view
3230,17032,,41492,2024-02-10 11:00:00,purchase,36.78360616408193,21.03083143052802,view
3231,17042,,97600,2024-03-24 12:00:00,purchase,2.2368622440616863,1.1640317836945453,view
3232,17048,,69911,2024-02-26 05:00:00,purchase,22.429145447433097,12.597773120238957,view
3233,17048,,58194,2024-03-10 23:00:00,purchase,22.962610928042782,5.070723428503358,view
3234,17053,,81596,2024-01-15 16:00:00,purchase,9.127291808717793,4.5541689861528205,view
3235,17057,,85976,2024-02-25 19:00:00,purchase,4.839364124049937,2.0094045198344914,view
3236,17060,,74462,2024-02-27 01:00:00,purchase,7.37613798246736,4.050636208647769,view
3237,17062,,14720,2024-01-21 02:00:00,purchase,3.645103598086913,1.8366559566622809,view
3238,17062,,98994,2024-02-25 16:00:00,purchase,1.5324856085491978,0.3956847957469265,view
3239,17067,,75517,2024-02-23 09:00:00,purchase,12.286928925207478,4.680270216025935,view
3240,17070,,88808,2024-03-13 04:00:00,purchase,29.68852167409966,11.433537259887059,view
3241,17093,,92789,2024-01-02 13:00:00,purchase,56.59824712290354,29.83186780245757,view
3242,17101,,21560,2024-03-25 14:00:00,purchase,14.351217096559303,6.209573604282039,view
3243,17102,,77984,2024-01-07 07:00:00,purchase,43.144338505175696,20.123354823961527,view
3244,17107,,76978,2024-02-25 16:00:00,purchase,31.607638867734977,17.844864358010852,view
3245,17108,,15484,2024-03-24 15:00:00,purchase,4.77074453200746,1.9352711204131214,view
3246,17110,,44909,2024-01-16 14:00:00,purchase,9.031226149168111,4.726650241435192,view
3247,17112,,2706,2024-03-18 07:00:00,purchase,13.17610381642989,7.214946339580367,view
3248,17115,,79805,2024-01-20 03:00:00,purchase,21.000181278719133,8.396814721174131,view
3249,17117,,40078,2024-03-19 03:00:00,purchase,29.771615858467758,12.485133719226543,view
3250,17128,,63815,2024-01-10 06:00:00,purchase,4.576734878693614,2.3957874225068942,view
3251,17134,,70434,2024-02-28 07:00:00,purchase,8.33998453433078,4.147683825774485,view
3252,17137,,7178,2024-01-11 01:00:00,purchase,35.50812042586985,7.10162408517397,view
3253,17145,,701,2024-02-28 20:00:00,purchase,7.403679232748601,3.8232231156704337,view
3254,17146,,51203,2024-03-20 02:00:00,purchase,21.87591516992154,9.41214605227926,view
3255,17147,,26960,2024-01-15 07:00:00,purchase,17.58749230290422,7.6980847812882915,view
3256,17147,,28326,2024-01-28 21:00:00,purchase,21.82097730537032,10.016552475095756,view
3257,17153,,32960,2024-01-16 14:00:00,purchase,31.329964889101717,17.3266131260085,view
3258,17155,,86443,2024-01-05 11:00:00,purchase,22.697078599819317,7.747664524072778,view
3259,17156,,80191,2024-02-13 17:00:00,purchase,45.95822619300219,21.349983657483445,view
3260,17160,,29322,2024-01-05 03:00:00,purchase,21.34202616697174,9.883323450889282,view
3261,17162,,74089,2024-03-04 05:00:00,purchase,18.431984130533397,7.211198799090785,view
3262,17163,,45365,2024-01-23 11:00:00,purchase,49.030924023969526,13.992351217016886,view
3263,17181,,70148,2024-01-31 15:00:00,purchase,8.52392526358341,3.272336348148159,view
3264,17193,,77079,2024-01-04 07:00:00,purchase,6.391780628870998,3.046066132560821,view
3265,17198,,68930,2024-02-04 09:00:00,purchase,4.001245479350171,1.8237409657334287,view
3266,17217,,9546,2024-02-20 18:00:00,purchase,24.669953731176893,10.167224985696352,view
3267,17223,,29467,2024-01-15 15:00:00,purchase,11.35259227507444,6.192422580502471,view
3268,17232,,36765,2024-02-07 09:00:00,purchase,44.51457957089729,22.428008396039733,view
3269,17239,,26779,2024-02-06 03:00:00,purchase,38.19870275996261,16.474688262743957,view
3270,17245,,35485,2024-01-31 19:00:00,purchase,15.085096129359785,7.443732025875949,view
3271,17267,,78311,2024-01-24 02:00:00,purchase,13.391475124203847,8.09094000590944,view
3272,17268,,35297,2024-03-20 23:00:00,purchase,21.365603615997028,10.40195710018258,view
3273,17274,,8357,2024-01-05 06:00:00,purchase,5.228965563920362,2.6585831410630147,view
3274,17288,,41529,2024-03-16 23:00:00,purchase,4.169828379945429,1.2722034566097509,view
3275,17295,,2929,2024-01-14 23:00:00,purchase,34.353405604149174,18.464769315430516,view
3276,17298,,44562,2024-03-08 03:00:00,purchase,34.1700034802601,15.837164767101628,view
3277,17301,,92174,2024-02-06 13:00:00,purchase,10.599803278907581,6.0441605820999476,view
3278,17308,,25982,2024-02-11 14:00:00,purchase,12.918147410094083,6.039812303104293,view
3279,17317,,12769,2024-01-15 08:00:00,purchase,21.029407502246865,9.144581021262232,view
3280,17340,,49698,2024-02-19 02:00:00,purchase,22.876594026780413,9.51697150837864,view
3281,17342,,53206,2024-03-19 20:00:00,purchase,9.06484128574052,3.1621875618338997,view
3282,17348,,77060,2024-01-13 12:00:00,purchase,2.4258434038194947,0.9614562704958296,view
3283,17360,,21432,2024-03-15 18:00:00,purchase,10.931516205554258,4.278507338614312,view
3284,17361,,93827,2024-03-16 21:00:00,purchase,9.328051868445309,3.8107436690728775,view
3285,17378,,86813,2024-02-01 01:00:00,purchase,8.106915622657207,4.043644642427853,view
3286,17378,,90131,2024-03-18 13:00:00,purchase,4.967968183405511,2.677908025716277,view
3287,17385,,14061,2024-01-12 01:00:00,purchase,38.66752164675816,19.69703751401708,view
3288,17398,,7250,2024-01-30 03:00:00,purchase,20.010532178735993,9.881542953085287,view
3289,17409,,51661,2024-02-20 22:00:00,purchase,1.5641459298042213,0.6971106514387504,view
3290,17418,,38699,2024-02-04 16:00:00,purchase,3.7700536619124128,1.3926199503545764,view
3291,17422,,62089,2024-01-23 17:00:00,purchase,32.138236324016304,11.37645185069516,view
3292,17430,,71091,2024-03-16 10:00:00,purchase,12.292877527667953,7.024809613348205,view
3293,17430,,261,2024-03-24 21:00:00,purchase,10.810083534324846,5.589787730820231,view
3294,17434,,52884,2024-01-23 21:00:00,purchase,38.28106937529209,20.16023972170648,view
3295,17439,,2909,2024-01-09 07:00:00,purchase,23.333357669139453,10.393996493231668,view
3296,17445,,28403,2024-01-30 03:00:00,purchase,34.24493040000094,17.015198516988324,view
3297,17450,,892,2024-01-09 04:00:00,purchase,10.178515547250898,5.079878170160887,view
3298,17457,,1889,2024-02-23 07:00:00,purchase,40.237391093914816,15.300415322412993,view
3299,17470,,89051,2024-03-11 12:00:00,purchase,31.898274417368786,16.182692952680014,view
3300,17473,,53664,2024-03-11 08:00:00,purchase,10.399230408243346,4.925769248226773,view
3301,17478,,45297,2024-02-23 11:00:00,purchase,22.360155360165084,12.685430063367644,view
3302,17483,,57700,2024-02-20 11:00:00,purchase,11.565408332374224,6.213742221963117,view
3303,17484,,6564,2024-01-23 16:00:00,purchase,10.296174556905767,5.048198444163877,view
3304,17485,,66985,2024-02-05 09:00:00,purchase,4.782948985731313,2.60893947200212,view
3305,17488,,39592,2024-02-01 18:00:00,purchase,83.90992017478098,41.718975247826656,view
3306,17489,,37679,2024-01-25 18:00:00,purchase,14.21389947255833,7.586540616244315,view
3307,17491,,4761,2024-03-15 02:00:00,purchase,35.150434338453465,10.003671222761005,view
3308,17492,,74184,2024-01-31 00:00:00,purchase,11.143079195242954,2.3083465044281706,view
3309,17494,,10106,2024-02-22 01:00:00,purchase,2.194317562846216,0.9681235738998921,view
3310,17501,,71947,2024-02-24 02:00:00,purchase,32.50404706965576,16.810057730882548,view
3311,17505,,90277,2024-03-30 03:00:00,purchase,23.382713909540453,10.556414140058457,view
3312,17524,,69718,2024-02-10 15:00:00,purchase,24.855195009195505,10.819548676855195,view
3313,17558,,89842,2024-03-04 07:00:00,purchase,23.83021830622539,11.878766022544001,view
3314,17561,,58827,2024-01-28 17:00:00,purchase,16.27790868416493,4.171936036456596,view
3315,17565,,79937,2024-03-16 22:00:00,purchase,15.32855659029959,6.15649238978424,view
3316,17575,,58204,2024-01-01 14:00:00,purchase,3.700538149884652,1.6045217921771533,view
3317,17580,,78167,2024-01-12 03:00:00,purchase,1.9760172409427537,0.7295763445386267,view
3318,17589,,94416,2024-03-22 06:00:00,purchase,16.600140635734032,9.428905437438207,view
3319,17595,,74853,2024-02-03 15:00:00,purchase,2.7875003663476003,1.4223770599574077,view
3320,17606,,32813,2024-01-12 22:00:00,purchase,39.059145074273125,22.778238650387745,view
3321,17607,,83745,2024-01-12 00:00:00,purchase,17.84690951507283,8.835409559989616,view
3322,17608,,49765,2024-02-25 13:00:00,purchase,5.949500132207664,3.3785142722459303,view
3323,17617,,79608,2024-01-13 06:00:00,purchase,45.120542592562444,17.47993105746671,view
3324,17620,,55042,2024-02-09 23:00:00,purchase,30.016727068661574,15.614748772764464,view
3325,17632,,77312,2024-02-21 21:00:00,purchase,72.81988039754162,38.67903239190407,view
3326,17639,,62714,2024-02-03 15:00:00,purchase,18.263473046328084,10.577611186061512,view
3327,17642,,72142,2024-01-30 09:00:00,purchase,11.75704428696907,5.157091486472859,view
3328,17646,,43691,2024-02-17 03:00:00,purchase,52.03609773292738,16.779967754484144,view
3329,17647,,28932,2024-03-10 00:00:00,purchase,23.48267195062816,11.776787600754611,view
3330,17651,,88979,2024-02-29 03:00:00,purchase,3.663429285277022,1.577323457585225,view
3331,17657,,48386,2024-02-14 15:00:00,purchase,19.965308133567426,11.196767991547897,view
3332,17663,,86753,2024-03-16 23:00:00,purchase,34.75822241928293,16.486886349805008,view
3333,17671,,11023,2024-02-25 07:00:00,purchase,24.117756130789846,12.117105956899891,view
3334,17688,,52682,2024-03-04 02:00:00,purchase,29.425045270134333,15.154846149105936,view
3335,17693,,70888,2024-01-20 00:00:00,purchase,3.018802321034735,1.6135054362309813,view
3336,17694,,71662,2024-03-28 20:00:00,purchase,12.483231718027431,3.7756512083128957,view
3337,17702,,22388,2024-03-26 14:00:00,purchase,13.348333963718924,6.795992868152202,view
3338,17712,,75921,2024-01-11 00:00:00,purchase,1.647531595494648,0.5794907258149657,view
3339,17719,,24448,2024-03-27 08:00:00,purchase,8.46595880783119,2.360639872782532,view
3340,17723,,55191,2024-03-23 01:00:00,purchase,23.690223708930237,10.902378961266855,view
3341,17732,,50379,2024-02-05 00:00:00,purchase,15.121703294386002,6.297595823831496,view
3342,17736,,29349,2024-03-23 04:00:00,purchase,26.137922023089413,11.023781753777431,view
3343,17738,,46277,2024-01-12 01:00:00,purchase,18.124042778411123,5.676637707685576,view
3344,17739,,39733,2024-03-18 12:00:00,purchase,26.35372559681356,13.822360954895677,view
3345,17741,,27286,2024-03-18 11:00:00,purchase,34.411351835976404,10.891894494292046,view
3346,17753,,14902,2024-02-22 05:00:00,purchase,43.6587161857622,25.18349102213015,view
3347,17762,,9901,2024-02-29 06:00:00,purchase,47.870791646194604,15.693032381169358,view
3348,17767,,25779,2024-03-24 14:00:00,purchase,2.289629564310103,1.0285837559678985,view
3349,17776,,35005,2024-03-29 18:00:00,purchase,4.983406241113979,2.5572930633641313,view
3350,17778,,72938,2024-02-23 11:00:00,purchase,26.487514532930174,11.068433330855317,view
3351,17779,,46588,2024-01-13 22:00:00,purchase,17.119139580584015,7.269890400887678,view
3352,17784,,34148,2024-01-05 06:00:00,purchase,7.288607752382647,2.0731579026316487,view
3353,17786,,69557,2024-01-19 01:00:00,purchase,3.9518179036099186,1.6860845551020125,view
3354,17789,,19949,2024-01-05 23:00:00,purchase,48.23425571461948,22.146756694471087,view
3355,17790,,86739,2024-02-03 13:00:00,purchase,4.064345757025306,1.4489738012432745,view
3356,17799,,93648,2024-02-02 07:00:00,purchase,43.583624335626006,19.54555280642102,view
3357,17810,,84706,2024-01-22 23:00:00,purchase,23.912768195350118,9.560222994756193,view
3358,17814,,24049,2024-03-23 18:00:00,purchase,20.479511490797933,9.317659164480764,view
3359,17822,,64616,2024-02-06 06:00:00,purchase,50.10048033335137,14.352749966926407,view
3360,17822,,65073,2024-02-18 02:00:00,purchase,49.77504338640673,19.07145556250951,view
3361,17825,,51981,2024-01-04 22:00:00,purchase,37.10928611100594,19.97338349497471,view
3362,17834,,2365,2024-01-05 21:00:00,purchase,2.665836277883563,0.9283195488141024,view
3363,17844,,23796,2024-03-15 23:00:00,purchase,15.030570104654323,5.46203025747333,view
3364,17846,,9329,2024-01-20 05:00:00,purchase,4.934248780141268,2.1987002155099136,view
3365,17848,,58871,2024-01-09 19:00:00,purchase,9.59388244374635,4.73006920557702,view
3366,17851,,1243,2024-02-15 09:00:00,purchase,15.752996404897143,8.498640093027689,view
3367,17856,,22746,2024-02-28 10:00:00,purchase,22.71789560925187,8.967313739877737,view
